source,title,summary,link,published,collected_at
skynewsarabia,رئيس إيران: مستعدون لفتح صفحة جديدة مع جيراننا في الخليج,قال الرئيس الإيراني مسعود بزشكيان، الأحد، إن بلاده مستعدة لفتح صفحة جديدة مع جيرانها في الخليج.,https://www.skynewsarabia.com/middle-east/1805801-%D8%B1%D9%8A%D9%94%D9%8A%D8%B3-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D9%85%D8%B3%D8%AA%D8%B9%D8%AF%D9%88%D9%86-%D9%84%D9%81%D8%AA%D8%AD-%D8%B5%D9%81%D8%AD%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%AC%D9%8A%D8%B1%D8%A7%D9%86%D9%86%D8%A7-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC,"Sun, 29 Jun 2025 20:00:57 GMT",2025-06-30T15:19:24.323144
skynewsarabia,دراسة جديدة تكشف 3 عوامل ترفع خطر الإصابة بالخرف,كشفت دراسة جديدة وجود علاقة بين الإصابة بأمراض ارتفاع ضغط الدم والسكري والتدخين في منتصف العمر، وزيادة خطر الإصابة بالخرف.,https://www.skynewsarabia.com/technology/1805800-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%AA%D9%83%D8%B4%D9%81-3-%D8%B9%D9%88%D8%A7%D9%85%D9%84-%D8%AA%D8%B1%D9%81%D8%B9-%D8%AE%D8%B7%D8%B1-%D8%A7%D9%84%D8%A7%D9%95%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A8%D8%A7%D9%84%D8%AE%D8%B1%D9%81,"Sun, 29 Jun 2025 19:42:04 GMT",2025-06-30T15:19:24.323144
skynewsarabia,ترامب يدفع نحو اتفاق غزة.. ومعظم القضايا العالقة تم حلّها,"قالت صحيفة ""جيروزاليم بوست"" الإسرائيلية، الأحد، إن الرئيس الأميركي دونالد ترامب يعمل على دفع صفقة لإطلاق سراح جميع الرهائن المحتجزين في غزة وإنهاء الحرب بين إسرائيل وحماس.",https://www.skynewsarabia.com/middle-east/1805798-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%AF%D9%81%D8%B9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%BA%D8%B2%D8%A9-%D9%88%D9%85%D8%B9%D8%B8%D9%85-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%82%D8%A9-%D8%AA%D9%85-%D8%AD%D9%84%D9%91%D9%87%D8%A7,"Sun, 29 Jun 2025 19:08:35 GMT",2025-06-30T15:19:24.323144
skynewsarabia,تنصت أميركي على اتصالات إيرانية بعد ضربات واشنطن.. ماذا كشف؟,"ذكرت صحيفة ""واشنطن بوست""، الأحد، نقلا عن أربعة أشخاص مطلعين على معلومات مخابرات سرية متداولة داخل الحكومة الأميركية، أن اتصالات إيرانية جرى اعتراضها تضمنت أحاديث تقلل من حجم الأضرار التي سببتها الضربات الأميركية على البرنامج النووي الإيراني.",https://www.skynewsarabia.com/world/1805796-%D8%AA%D9%86%D8%B5%D8%AA-%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D9%8A-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%B6%D8%B1%D8%A8%D8%A7%D8%AA-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D9%83%D8%B4%D9%81%D8%9F,"Sun, 29 Jun 2025 18:43:11 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"""حتى التخريب"".. جميع الفرضيات مطروحة في تحطم الطائرة الهندية",أعلن مسؤول هندي، الأحد، أن التحقيق في سبب حادث الطائرة الهندية من طراز بوينغ 787 التي تحطمت في 12 يونيو أثناء إقلاعها من أحمد آباد في شمال غرب الهند، يطرح جميع الفرضيات حتى فرضية التخريب.,https://www.skynewsarabia.com/world/1805795-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D8%AA%D8%AE%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D9%81%D8%B1%D8%B6%D9%8A%D8%A7%D8%AA-%D9%85%D8%B7%D8%B1%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D8%B7%D9%85-%D8%A7%D9%84%D8%B7%D8%A7%D9%8A%D9%94%D8%B1%D8%A9-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D9%8A%D8%A9,"Sun, 29 Jun 2025 18:18:14 GMT",2025-06-30T15:19:24.323144
skynewsarabia,فيديو.. الفنانة الشهيرة بيونسيه تتعرض لموقف مرعب في الهواء,"تعرضت الفنانة الأميركية الشهيرة بيونسيه لموقف مرعب أثناء أدائها إحدى أغانيها الكلاسيكية، خلال حفل أُقيم في ملعب بمدينة هيوستن، ضمن أولى محطات جولتها ""كاوبوي كارتر"".",https://www.skynewsarabia.com/varieties/1805794-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D9%81%D9%86%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%B1%D8%A9-%D8%A8%D9%8A%D9%88%D9%86%D8%B3%D9%8A%D9%87-%D8%AA%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D9%85%D9%88%D9%82%D9%81-%D9%85%D8%B1%D8%B9%D8%A8-%D8%A7%D9%84%D9%87%D9%88%D8%A7%D8%A1,"Sun, 29 Jun 2025 18:13:05 GMT",2025-06-30T15:19:24.323144
skynewsarabia,باريس سان جيرمان يقسو على رفاق ميسي ويتقدم لدور الثمانية,اكتفى باريس سان جيرمان بتسجيل أربعة أهداف في الشوط الأول ليفوز 4-صفر على إنتر ميامي ليتقدم بطل أوروبا إلى دور الثمانية لكأس العالم للأندية الموسعة لكرة القدم، الأحد.,https://www.skynewsarabia.com/sport/1805791-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D8%B3%D8%A7%D9%86-%D8%AC%D9%8A%D8%B1%D9%85%D8%A7%D9%86-%D9%8A%D9%82%D8%B3%D9%88-%D8%B1%D9%81%D8%A7%D9%82-%D9%85%D9%8A%D8%B3%D9%8A-%D9%88%D9%8A%D8%AA%D9%82%D8%AF%D9%85-%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D8%A9,"Sun, 29 Jun 2025 18:02:02 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"فشل الموسم والتمويل.. مزارعو السودان يواجهون ""أزمة مزدوجة""",يواجه المزارعون في معظم أنحاء السودان أزمة مزدوجة تتمثل في تدهور الإنتاج بسبب الأوضاع الأمنية ونقص الكهرباء التي يعتمد عليها معظم المزارعين في الري.,https://www.skynewsarabia.com/middle-east/1805787-%D9%81%D8%B4%D9%84-%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%85-%D9%88%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%84-%D9%85%D8%B2%D8%A7%D8%B1%D8%B9%D9%88-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D9%88%D8%A7%D8%AC%D9%87%D9%88%D9%86-%D8%A7%D9%94%D8%B2%D9%85%D8%A9-%D9%85%D8%B2%D8%AF%D9%88%D8%AC%D8%A9,"Sun, 29 Jun 2025 17:41:12 GMT",2025-06-30T15:19:24.323144
skynewsarabia,نتنياهو: النصر على إيران يفتح نافذة لتوسيع اتفاقيات السلام,"قال رئيس الوزراء الإسرائيلي بنيامين نتنياهو، الأحد، إن ""الانتصار على إيران فتح نافذة لتوسيع اتفاقيات السلام في المنطقة"".",https://www.skynewsarabia.com/middle-east/1805788-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D8%A7%D9%84%D9%86%D8%B5%D8%B1-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D9%8A%D9%81%D8%AA%D8%AD-%D9%86%D8%A7%D9%81%D8%B0%D8%A9-%D9%84%D8%AA%D9%88%D8%B3%D9%8A%D8%B9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85,"Sun, 29 Jun 2025 17:30:36 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"بعد مارادونا وميسي.. لامين يامال يخطف ""رقم الأساطير""",من المرتقب أن يعلن نادي برشلونة الإسباني، يوم الثلاثاء، انتقال الرقم 10 من اللاعب أنسو فاتي إلى النجم الصاعد لامين يامال.,https://www.skynewsarabia.com/sport/1805789-%D9%85%D8%A7%D8%B1%D8%A7%D8%AF%D9%88%D9%86%D8%A7-%D9%88%D9%85%D9%8A%D8%B3%D9%8A-%D9%84%D8%A7%D9%85%D9%8A%D9%86-%D9%8A%D8%A7%D9%85%D8%A7%D9%84-%D9%8A%D8%AE%D8%B7%D9%81-%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D8%A7%D9%94%D8%B3%D8%A7%D8%B7%D9%8A%D8%B1,"Sun, 29 Jun 2025 17:21:19 GMT",2025-06-30T15:19:24.323144
skynewsarabia,باراك: اتفاقات سلام سوريا ولبنان مع إسرائيل باتت ضرورية,أعلن الموفد الأميركي الخاص إلى سوريا، توم باراك، الأحد، أن سوريا ولبنان يحتاجان للتوصل إلى اتفاقات سلام مع إسرائيل بعدما فتحت الحرب بين إسرائيل وإيران طريقا جديدا للشرق الأوسط.,https://www.skynewsarabia.com/middle-east/1805784-%D8%A8%D8%A7%D8%B1%D8%A7%D9%83-%D8%A7%D8%AA%D9%81%D8%A7%D9%82%D8%A7%D8%AA-%D8%B3%D9%84%D8%A7%D9%85-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%88%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84-%D8%A8%D8%A7%D8%AA%D8%AA-%D8%B6%D8%B1%D9%88%D8%B1%D9%8A%D8%A9,"Sun, 29 Jun 2025 16:54:12 GMT",2025-06-30T15:19:24.323144
skynewsarabia,قائد قوات الدفاع الجوي المصرية: مهتمون بكل أحداث المنطقة,أكد قائد قوات الدفاع الجوي المصرية الفريق ياسر الطودي اهتمام قوات الدفاع الجوي بكل ما يجري من أحداث ومتغيرات في المنطقة.,https://www.skynewsarabia.com/middle-east/1805786-%D9%82%D8%A7%D9%8A%D9%94%D8%AF-%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%AC%D9%88%D9%8A-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%85%D9%87%D8%AA%D9%85%D9%88%D9%86-%D8%A8%D9%83%D9%84-%D8%A7%D9%94%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9,"Sun, 29 Jun 2025 16:39:55 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"لابيد يردّ على طلب ترامب ""إلغاء محاكمة نتنياهو""",رد زعيم المعارضة الإسرائيلية، يائير لابيد، الأحد، على طلب الرئيس الأميركي دونالد ترامب، إلغاء محاكمة رئيس الوزراء الإسرائيلي بنيامين نتياهو.,https://www.skynewsarabia.com/middle-east/1805783-%D9%84%D8%A7%D8%A8%D9%8A%D8%AF-%D9%8A%D8%B1%D8%AF%D9%91-%D8%B7%D9%84%D8%A8-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%A7%D9%95%D9%84%D8%BA%D8%A7%D8%A1-%D9%85%D8%AD%D8%A7%D9%83%D9%85%D8%A9-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88,"Sun, 29 Jun 2025 16:09:20 GMT",2025-06-30T15:19:24.323144
skynewsarabia,مسؤول روسي: لقاء بوتين وترامب قد يتم في أي لحظة,أكد مساعد الرئيس الروسي يوري أوشاكوف، أن الاحتفال بالذكرى السنوية الـ80 للأمم المتحدة في أكتوبر، قد يكون سببا وجيها لعقد اجتماع محتمل بين الرئيسين الروسي فلاديمير بوتين والأميركي دونالد ترامب.,https://www.skynewsarabia.com/world/1805780-%D9%85%D8%B3%D9%88%D9%94%D9%88%D9%84-%D8%B1%D9%88%D8%B3%D9%8A-%D9%84%D9%82%D8%A7%D8%A1-%D8%A8%D9%88%D8%AA%D9%8A%D9%86-%D9%88%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%AA%D9%85-%D9%81%D9%8A-%D9%84%D8%AD%D8%B8%D8%A9,"Sun, 29 Jun 2025 15:41:20 GMT",2025-06-30T15:19:24.323144
skynewsarabia,إيران.. إصابة أشخاص في انفجار خزان نيتروجين بمصفاة تبريز,ذكرت وسائل إعلام إيرانية، الأحد، أن انفجار خزان نيتروجين في مصفاة تبريز بشمال غرب إيران أدى إلى إصابة عدد من الأشخاص.,https://www.skynewsarabia.com/world/1805782-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%95%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A7%D9%94%D8%B4%D8%AE%D8%A7%D8%B5-%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%AE%D8%B2%D8%A7%D9%86-%D9%86%D9%8A%D8%AA%D8%B1%D9%88%D8%AC%D9%8A%D9%86-%D8%A8%D9%85%D8%B5%D9%81%D8%A7%D8%A9-%D8%AA%D8%A8%D8%B1%D9%8A%D8%B2,"Sun, 29 Jun 2025 15:19:03 GMT",2025-06-30T15:19:24.323144
bbc,"تقرير عن ""طلب"" الجيش الإسرائيلي إنهاء الحرب أو احتلال غزة بالكامل، ومصر تتحدث عن اتفاق محتمل","ألمح الجيش الإسرائيلي - وفقاً لتقرير قناة إسرائيلية - خلال اجتماعه مع المستوى السياسي بالحكومة الإسرائيلية إلى قرب انتهاء عملية ""عربات جدعون"" في قطاع غزة، في حين تصاعدت وتيرة القصف الإسرائيلي في القطاع. كما أشار وزير الخارجية المصري إلى أن العمل جارٍ على التوصل لاتفاق هدنة لـ 60 يوماً في غزة.",https://www.bbc.com/arabic/articles/ce9xxjje5v1o,"Mon, 30 Jun 2025 15:15:12 GMT",2025-06-30T15:19:24.628788
bbc,"""العشرية السوداء"" في الجزائر:  من حرب أهلية دامية إلى ""قانون الوئام المدني""",في عام 1992 ألغت الحكومة الجزائرية نتيجة الجولة الأولى للانتخابات التشريعية التي حققت فيها الجبهة الإسلامية فوزاً ساحقاً، الأمر الذي أدى إلى تحريض بعض من قادة الجبهة على أعمال عنف دامية شهدتها البلاد استمرت لعشر سنوات,https://www.bbc.com/arabic/articles/ckgwyzzyp6qo,"Mon, 30 Jun 2025 13:21:20 GMT",2025-06-30T15:19:24.628788
bbc,فوز زهران ممداني يكشف الوجه القبيح لمعاداة الإسلام في الولايات المتحدة - في الغارديان,عرض الصحف يتضمن حملة الكراهية التي تعرّض لها زهران ممداني بعد فوزه بالانتخابات التمهيدية لمنصب عمدة نيويورك، وتدخلات ترامب في سياسات البنك الاحتياطي الفيدرالي واستمرار هجومه على رئيسه جيروم باول، وقضية دعم الأبناء مالياً في فترة المراهقة، وهل ينفعهم ذلك أو يضرهم.,https://www.bbc.com/arabic/articles/cj3rr018n3po,"Mon, 30 Jun 2025 12:22:57 GMT",2025-06-30T15:19:24.628788
bbc,لماذا قد يُلوث هاتفك المحمول القديم تايلاند؟,وفقاً للأمم المتحدة، ينتج العالم أكثر من 60 مليون طن من النفايات الكهربائية والإلكترونية سنوياً، أي ضعف الكمية التي كانت تُنتج قبل 15 عاماً.,https://www.bbc.com/arabic/articles/cddze7jzvz4o,"Mon, 30 Jun 2025 10:24:15 GMT",2025-06-30T15:19:24.628788
bbc,"ماريوبول ""ليست على ما يرام""، شهادات تنفي الروايات الروسية عن الوضع في المدينة المحتلّة",بعد ثلاث سنوات على احتلالها، لا تزال مدينة ماريوبول الأوكرانية تعاني من دمار واسع ونقص حاد في المياه والأدوية، رغم روايات روسية تزعم عودة الحياة إلى طبيعتها,https://www.bbc.com/arabic/articles/c1wp3v9v1qeo,"Mon, 30 Jun 2025 05:03:10 GMT",2025-06-30T15:19:24.628788
bbc,ما قصة الطفلة التي أعلنت السلطات الجزائرية عن العثور على جثتها بعد اختفائها لأكثر من شهر؟,منذ 22 مايو/أيار، فُقد أثر الطفلة مروة بوغاشيش ذات الـ13 عاماً، بعد إيصالها إلى مدرستها لتؤدي آخر امتحان لها في الصف الثاني المتوسط، إلا أنها لم تعُد منها إلى المنزل.,https://www.bbc.com/arabic/articles/c77v1gmek6vo,"Mon, 30 Jun 2025 03:00:21 GMT",2025-06-30T15:19:24.628788
bbc,نائب وزير الخارجية الإيراني لبي بي سي: يجب أن تستبعد واشنطن فكرة مهاجمتنا قبل المفاوضات,"يقول نائب وزير الخارجية الإيراني في حوار مع بي بي سي: لماذا يجب على طهران أن توافق على فكرة إعادة النظر في برنامجها النووي؟ وهل ستتعرض إيران لأي ""عدوان"" بينما تنخرط في المفاوضات؟",https://www.bbc.com/arabic/articles/cg5zv928377o,"Mon, 30 Jun 2025 00:11:33 GMT",2025-06-30T15:19:24.628788
bbc,هل من الممكن أن تصطدم بالأرض؟ أربعة كويكبات يراقبها العلماء,تراقب العديد من المنظمات الكويكبات عن كثب، ليس فقط لأنها قد تشكل تهديداً لنا.,https://www.bbc.com/arabic/articles/cpqnewygdnro,"Sun, 29 Jun 2025 19:21:05 GMT",2025-06-30T15:19:24.628788
bbc,"""أمريكا لا تستطيع أن تفعل بكوريا الشمالية ما فعلته بإيران"" - نيويورك تايمز",نتناول في عناوين الصحف التي نعرضها لكم الأحد، مقالات رأي من نيويورك تايمز والغارديان حول تداعيات التدخل الأمريكي في الصراع الأخير بين إيران وإسرائيل، وازدهار العلامات التجارية الصينية وانتشارها مثل دمى لابوبو في صحيفة الإيكونومست.,https://www.bbc.com/arabic/articles/cy0wjprydl9o,"Sun, 29 Jun 2025 14:35:17 GMT",2025-06-30T15:19:24.628788
bbc,لماذا ترغب بريطانيا في شراء مقاتلات F-35A؟,رئيس الوزراء البريطاني أعلن أن حكومته ستشتري ما لا يقل عن 12 طائرة مقاتلة جديدة قادرة على حمل قنابل نووية.,https://www.bbc.com/arabic/articles/c5y28gdx374o,"Sun, 29 Jun 2025 08:35:23 GMT",2025-06-30T15:19:24.628788
bbc,"لوحات ضخمة في قلب تل أبيب تدعو لـ ""شرق أوسط جديد"": من وراءها؟ | بي بي سي تقصي الحقائق",تهدف الحملة الإعلانية إلى تعزيز تطبيع العلاقات مع دول عربية جديدة ضمن إطار إقليمي أوسع، حسب موقع الإئتلاف.,https://www.bbc.com/arabic/articles/cwyq7zyyy0yo,"Sat, 28 Jun 2025 07:53:43 GMT",2025-06-30T15:19:24.628788
bbc,نقص حليب الأطفال يهدد حياة أطفال رضع في غزة,يحذر أطباء من أن الأطفال المحتاجين لهذا الحليب قد يواجهون الموت إذا حرموا من غذائهم الوحيد، في ظل عدم قدرة كثير من الأمهات على إرضاع أطفالهم بصورة طبيعة بسبب النقص الحاد في الغذاء,https://www.bbc.com/arabic/articles/c2k1veznj18o,"Sat, 28 Jun 2025 08:37:44 GMT",2025-06-30T15:19:24.628788
bbc,هل يمكن أن تعالج العقول الاصطناعية العقول البشرية؟,في بريطانيا، تواجه خدمات الصحة النفسية ضغطا متزايدا، مع قوائم انتظار قد تمتد لأشهر. وبالنسبة لأشخاص مثل ليز، البحث عن بدائل أصبح ضرورة وليس اختيارا.,https://www.bbc.com/arabic/articles/c4g32jpvd90o,"Sat, 28 Jun 2025 08:00:00 GMT",2025-06-30T15:19:24.628788
bbc,ماذا نعرف عن صناعة كسوة الكعبة؟,قامت الهيئة العامة للعناية بشؤون المسجد الحرام والمسجد النبوي، الخميس، بتغيير كسوة الكعبة المشرفة، فماذا نعرف عن مراحل صناعة هذه الكسوة، وماذا يحدث للكسوة القديمة بعد استبدالها؟,https://www.bbc.com/arabic/articles/cpqn2grv0glo,"Thu, 26 Jun 2025 16:26:25 GMT",2025-06-30T15:19:24.628788
bbc,بعد مرور شهر على نظام المساعدات الجديد في غزة، أصبح إطلاق النار والفوضى روتيناً,تتوالى تقارير بشكل شبه يومي عن سقوط قتلى بين الفلسطينيين المتوجهين لتلقي المساعدات، بعد دخول نظام جديد لتوزيعها قبل شهر من قِبل مؤسسة تدعمها الولايات المتحدة وإسرائيل.,https://www.bbc.com/arabic/articles/c04d5g7p4eno,"Mon, 30 Jun 2025 07:47:12 GMT",2025-06-30T15:19:24.628788
bbc,ما الذي حدث في غزة خلال 12 يوماً من المواجهة بين إيران وإسرائيل؟,مع اندلاع المواجهات بين إيران وإسرائيل، كانت السلطات الإسرائيلية تواصل لليوم الثالث على التوالي قطع الإنترنت وخدمات الاتصال عن كامل القطاع الفلسطيني، الذي أعرب الكثير من سكانه عن مخاوفهم من نسيان مأساتهم التي يعيشونها في القطاع المدمر منذ 20 شهراً.,https://www.bbc.com/arabic/articles/c4g8ek17ydgo,"Wed, 25 Jun 2025 18:40:44 GMT",2025-06-30T15:19:24.628788
bbc,"""لماذا تُركت غزة كل هذه المدة تُقتَل وتُجوَّع؟""",مع الإعلان عن وقف إطلاق النار بين إيران وإسرائيل، تبرز تساؤلات لدى سكّان قطاع غزة بشأن تعثّر التوصل لهدنة في القطاع بعد أشهر طويلة من الحرب، فيما يستمر سقوط الضحايا من الساعين للحصول على مساعدات.,https://www.bbc.com/arabic/articles/c8xvq9x74wyo,"Tue, 24 Jun 2025 12:04:27 GMT",2025-06-30T15:19:24.628788
bbc,"ريما حسن لبي بي سي: ""وضعوني في العزل الانفرادي بعد أن كتبت شعارات داعمة لفلسطين على حائط المعتقل""",قالت ريما حسن لبي بي سي، إنها وضعت بالعزل الانفرادي من ساعات الصباح الأولى وحتى المساء وذلك بسبب كتابات كتبتها على حائط مكان الاحتجاز السابق وهو منطقة خاصة بالمهاجرين.,https://www.bbc.com/arabic/articles/ce9vle2g3lmo,"Thu, 12 Jun 2025 20:42:31 GMT",2025-06-30T15:19:24.628788
bbc,أحلام الإنجاب في غزة تتلاشى لدى الآلاف بسبب الحرب,في غزة، تعرضت مراكز طبية متخصصة في علاج العقم وأطفال الأنابيب لأضرار جسيمة، أدت إلى تدمير منشآت وأجهزة طبية دقيقة، بل وتلف آلاف العينات الحيوية، من بينها أجنة مجمدة وبويضات مخصبة، كانت تمثل حلم الأمومة والأبوة لآلاف الفلسطينيين الذين فقدوا فرصتهم الوحيدة للإنجاب.,https://www.bbc.com/arabic/articles/clygg3ew3dno,"Wed, 28 May 2025 11:03:27 GMT",2025-06-30T15:19:24.628788
bbc,مسح شامل للبشرة لرصد المشاكل وتقديم الحلول,مسح شامل للبشرة لرصد المشاكل وتقديم الحلول,https://www.bbc.com/arabic/articles/c15ww9qgvzeo,"Mon, 30 Jun 2025 12:08:00 GMT",2025-06-30T15:19:24.628788
bbc,حرب غزة: لماذا يتعرض الفلسطينيون من طالبي المساعدات الإنسانية للقتل؟,قُتل خمسة فلسطينيين من طالبي المساعدات، الأحد 29 من يونيو/حزيران، ليضافوا إلى مئات القتلى الآخرين الذين سقطوا خلال شهر واحد، منذ بدء توزيع المساعدات الإنسانية بآلية جديدة تحت رعاية أمريكية - إسرائيلية.,https://www.bbc.com/arabic/articles/c7vr7q4g871o,"Sun, 29 Jun 2025 17:48:55 GMT",2025-06-30T15:19:24.628788
bbc,جهاز يقدم مسحًا طبوغرافيًا لخلايا البشرة,جهاز يقدم مسحًا طبوغرافيًا لخلايا البشرة,https://www.bbc.com/arabic/articles/c20wn1k30q0o,"Sun, 29 Jun 2025 09:17:25 GMT",2025-06-30T15:19:24.628788
bbc,أمير الموسوي في بلا قيود: تخصيب إيران اليورانيوم بنسبة 60%  كان عناداً لأمريكا,يرى أمير الموسوي المستشار السابق في رئاسة الجمهورية الإيرانية نفي القطريين تضرر قاعدة العديد التي تستضيفها قطر جراء استهدافها بصواريخ إيرانية كان مسايرة للرؤية الامريكية.,https://www.bbc.com/arabic/articles/c77vnk1rrm4o,"Fri, 27 Jun 2025 19:56:18 GMT",2025-06-30T15:19:24.628788
bbc,الطفلة الليبية سوهان أبو السعود تفر عبر قارب هجرة بحثا عن علاج لمرضها النادر,الطفلة الليبية سوهان أبو السعود تفر عبر قارب هجرة بحثا عن علاج لمرضها النادر,https://www.bbc.com/arabic/articles/cvg6pmv1536o,"Fri, 27 Jun 2025 17:13:13 GMT",2025-06-30T15:19:24.628788
bbc,ضحى العريبي تثير الانقسام بتصريحات حول شهادة البكالوريا في تونس,ضحى العريبي تثير الانقسام بتصريحات حول شهادة البكالوريا في تونس,https://www.bbc.com/arabic/articles/c8xv8121qkeo,"Fri, 27 Jun 2025 17:09:49 GMT",2025-06-30T15:19:24.628788
bbc,عيد النائمين السبعة: قصة مسيحية تنبئ الألمان بالطقس,"في 27 يونيو/ حزيران من كل عام، تحتفل ألمانيا بعيد ""النائمين السبعة"". فما قصة هذا العيد؟ وما علاقته بأصحاب الكهف؟",https://www.bbc.com/arabic/articles/cm20ng0n44mo,"Fri, 27 Jun 2025 19:56:46 GMT",2025-06-30T15:19:24.628788
bbc,الأزهر: من مسجد الفاطميين إلى جامعة إسلامية عريقة,على امتداد ألف عام من عمره، ظل الجامع الأزهر يحمل مشعل العلم والدين، جامعاً بين أصالة التراث وحتمية التجديد، فما هي قصته؟,https://www.bbc.com/arabic/articles/c4gdz1m7pjpo,"Tue, 24 Jun 2025 06:54:41 GMT",2025-06-30T15:19:24.628788
bbc,"""داء الاجتماعات"": عندما تتحول لقاءات العمل إلى عبء",كثيراً ما تشكل الاجتماعات المفرطة وغير المجدية عبئاً على الموظفين والإنتاجية، وغالباً ما تعكس مشكلات تنظيمية أعمق. فما الحل؟,https://www.bbc.com/arabic/articles/czdygj8jyqgo,"Wed, 11 Jun 2025 07:53:41 GMT",2025-06-30T15:19:24.628788
bbc,هل يجب أن يكون أمين عام جامعة الدول العربية مصرياً؟,"قال المحلل السياسي السعودي الدكتور محمد الحربي إنه ""لا يوجد نص دستوري أو قانوني داخل الجامعة بوجوب تعيين الأمين العام من جنسية معينة""، لكن ما هو مطروح خلال أكثر من قمة هو ""إعادة هيكلة جامعة الدول العربية""، خاصة فيما يتعلق بآلية اختيار الأمين العام ودور المنظمة في المشهد الإقليمي والدولي.",https://www.bbc.com/arabic/articles/cdd2vrvmdm0o,"Wed, 11 Jun 2025 12:45:07 GMT",2025-06-30T15:19:24.628788
bbc,هل يوقع أحمد الشرع على اتفاق تطبيع مع إسرائيل؟,يشكل احتلال إسرائيل لمرتفعات الجولان أحد أبرز التحديات أمام أي احتمال لتطبيع العلاقات بين سوريا وإسرائيل. فما حجم فرص التوصل إلى اتفاق سلام بين البلدين؟,https://www.bbc.com/arabic/articles/c70nxkvz97wo,"Wed, 28 May 2025 05:47:35 GMT",2025-06-30T15:19:24.628788
cnn,"شاهد.. أسراب من ""حشرات الحب"" تغزو كوريا الجنوبية بأعداد كبيرة","يكافح سكان كوريا الجنوبية غزوًا لـ""حشرات الحب""، حيث يُظهر مقطع نشر على وسائل التواصل الاجتماعي أسرابًا من هذه الحشرات وهي تغطي جبل غيانغسان شمال غربي البلاد.",https://arabic.cnn.com/miscellaneous/video/2025/06/30/v176873-lovebug-swarms-south-korea-invasion,"Mon, 30 Jun 2025 13:59:05 +0000",2025-06-30T15:19:25.038361
