source,title,summary,link,published,collected_at,clean_title,clean_summary,combined_text,clean_combined_text,label_model
rt,توجيه دعوة للفنان الروسي يورا بوريسوف للمشاركة في عضوية أكاديمية السينما الأمريكية,"تحقق دعوة الممثل الروسي يورا بوريسوف للانضمام إلى أكاديمية الفنون السينمائية والعلوم المانحة لجوائز ""الأوسكار"" أهداف مهمة للأكاديمية، بما في ذلك إثراء صناعة السينما الخاصة بها.",https://arabic.rt.com/culture/1688169-%D8%AA%D9%88%D8%AC%D9%8A%D9%87-%D8%AF%D8%B9%D9%88%D8%A9-%D8%A7%D9%84%D9%81%D9%86%D8%A7%D9%86-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9/,"Mon, 30 Jun 2025 11:03:14 +0000",2025-06-30T15:19:26.260110,توجيه دعوة للفنان الروسي يورا بوريسوف للمشاركة عضوية أكاديمية السينما الأمريكية,تحقق دعوة الممثل الروسي يورا بوريسوف للانضمام أكاديمية الفنون السينمائية والعلوم المانحة لجوائز الأوسكار أهداف مهمة للأكاديمية إثراء صناعة السينما الخاصة,"توجيه دعوة للفنان الروسي يورا بوريسوف للمشاركة في عضوية أكاديمية السينما الأمريكية تحقق دعوة الممثل الروسي يورا بوريسوف للانضمام إلى أكاديمية الفنون السينمائية والعلوم المانحة لجوائز ""الأوسكار"" أهداف مهمة للأكاديمية، بما في ذلك إثراء صناعة السينما الخاصة بها.",توجيه دعوة للفنان الروسي يورا بوريسوف للمشاركة عضوية أكاديمية السينما الأمريكية تحقق دعوة الممثل الروسي يورا بوريسوف للانضمام أكاديمية الفنون السينمائية والعلوم المانحة لجوائز الأوسكار أهداف مهمة للأكاديمية إثراء صناعة السينما الخاصة,ثقافة
rt,"""نيويورك تايمز"": إعادة تسليح الاتحاد الأوروبي قد تكون خطأ تاريخيا","أعرب الكاتب أنطون ييغر في مقاله بصحيفة ""نيويورك تايمز"" عن رأيه بأن إعادة تسليح الاتحاد الأوروبي قد تكون خطأ تاريخيا في ظل مشكلات تخصيص الأموال والتنسيق بين دوله.",https://arabic.rt.com/world/1688170-%D9%86%D9%8A%D9%88%D9%8A%D9%88%D8%B1%D9%83-%D8%AA%D8%A7%D9%8A%D9%85%D8%B2-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%AA%D8%B3%D9%84%D9%8A%D8%AD-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%82%D8%AF-%D8%AA%D9%83%D9%88%D9%86-%D8%AE%D8%B7%D8%A3-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A7/,"Mon, 30 Jun 2025 11:03:06 +0000",2025-06-30T15:19:26.260110,نيويورك تايمز إعادة تسليح الاتحاد الأوروبي تكون خطأ تاريخيا,أعرب الكاتب أنطون ييغر مقاله بصحيفة نيويورك تايمز رأيه بأن إعادة تسليح الاتحاد الأوروبي تكون خطأ تاريخيا ظل مشكلات تخصيص الأموال والتنسيق دوله,"""نيويورك تايمز"": إعادة تسليح الاتحاد الأوروبي قد تكون خطأ تاريخيا أعرب الكاتب أنطون ييغر في مقاله بصحيفة ""نيويورك تايمز"" عن رأيه بأن إعادة تسليح الاتحاد الأوروبي قد تكون خطأ تاريخيا في ظل مشكلات تخصيص الأموال والتنسيق بين دوله.",نيويورك تايمز إعادة تسليح الاتحاد الأوروبي تكون خطأ تاريخيا أعرب الكاتب أنطون ييغر مقاله بصحيفة نيويورك تايمز رأيه بأن إعادة تسليح الاتحاد الأوروبي تكون خطأ تاريخيا ظل مشكلات تخصيص الأموال والتنسيق دوله,سياسة
rt,مصدر: إيران ستجعل من الحرب القادمة مع إسرائيل حربها الأخيرة,"صرح مصدر مطلع في طهران اليوم الاثنين، بأن إيران ستجعل من الحرب القادمة مع إسرائيل حربها الأخيرة.",https://arabic.rt.com/world/1688173-%D9%85%D8%B5%D8%AF%D8%B1-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%B3%D8%AA%D8%AC%D8%B9%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D9%85%D8%A9-%D9%85%D8%B9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AD%D8%B1%D8%A8%D9%87%D8%A7-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9/,"Mon, 30 Jun 2025 11:02:21 +0000",2025-06-30T15:19:26.260110,مصدر إيران ستجعل الحرب القادمة إسرائيل حربها الأخيرة,صرح مصدر مطلع طهران اليوم الاثنين بأن إيران ستجعل الحرب القادمة إسرائيل حربها الأخيرة,"مصدر: إيران ستجعل من الحرب القادمة مع إسرائيل حربها الأخيرة صرح مصدر مطلع في طهران اليوم الاثنين، بأن إيران ستجعل من الحرب القادمة مع إسرائيل حربها الأخيرة.",مصدر إيران ستجعل الحرب القادمة إسرائيل حربها الأخيرة صرح مصدر مطلع طهران اليوم الاثنين بأن إيران ستجعل الحرب القادمة إسرائيل حربها الأخيرة,سياسة
rt,عبد العاطي: مصر تحتفظ بحق الدفاع عن النفس وعن مصالحها المائية إذا تعرضت لأي تهديد,"تحدث بدر عبد العاطي وزير الخارجية المصري عن ملف سد النهضة، مؤكدا أن موضوع المياه هو التهديد الوجودي الأول والأوحد لمصر.",https://arabic.rt.com/middle_east/1688174-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D9%85%D8%B5%D8%B1-%D8%AA%D8%AD%D8%AA%D9%81%D8%B8-%D8%A8%D8%AD%D9%82-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%B9%D9%86-%D8%A7%D9%84%D9%86%D9%81%D8%B3-%D9%88%D8%B9%D9%86-%D9%85%D8%B5%D8%A7%D9%84%D8%AD%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A5%D8%B0%D8%A7-%D8%AA%D8%B9%D8%B1%D8%B6%D8%AA-%D9%84%D8%A3%D9%8A-%D8%AA%D9%87%D8%AF%D9%8A%D8%AF/,"Mon, 30 Jun 2025 11:02:11 +0000",2025-06-30T15:19:26.260660,عبد العاطي مصر تحتفظ بحق الدفاع النفس وعن مصالحها المائية تعرضت لأي تهديد,تحدث بدر عبد العاطي وزير الخارجية المصري ملف سد النهضة مؤكدا موضوع المياه التهديد الوجودي الأول والأوحد لمصر,"عبد العاطي: مصر تحتفظ بحق الدفاع عن النفس وعن مصالحها المائية إذا تعرضت لأي تهديد تحدث بدر عبد العاطي وزير الخارجية المصري عن ملف سد النهضة، مؤكدا أن موضوع المياه هو التهديد الوجودي الأول والأوحد لمصر.",عبد العاطي مصر تحتفظ بحق الدفاع النفس وعن مصالحها المائية تعرضت لأي تهديد تحدث بدر عبد العاطي وزير الخارجية المصري ملف سد النهضة مؤكدا موضوع المياه التهديد الوجودي الأول والأوحد لمصر,سياسة
rt,"أسرع بـ100 مرة!.. تقنية ""لاي فاي"" المتقدمة ستحل محل ""واي فاي""","طور المعهد الكوري الجنوبي للعلوم والتكنولوجيات المتقدمة تقنية Li-Fi للاتصالات اللاسلكية باستخدام الضوء المرئي في نطاق 400-800 تيراهرتز، محققة سرعات تصل إلى 224 غيغابت/الثانية.",https://arabic.rt.com/it/1688182-%D9%84%D8%A7%D9%8A-%D9%81%D8%A7%D9%8A-100-%D9%85%D8%B1%D8%A9-%D9%85%D8%AD%D9%84-%D9%88%D8%A7%D9%8A-%D9%81%D8%A7%D9%8A/,"Mon, 30 Jun 2025 11:01:54 +0000",2025-06-30T15:19:26.260660,أسرع بـ100 مرة تقنية لاي فاي المتقدمة ستحل محل واي فاي,طور المعهد الكوري الجنوبي للعلوم والتكنولوجيات المتقدمة تقنية lifi للاتصالات اللاسلكية باستخدام الضوء المرئي نطاق 400800 تيراهرتز محققة سرعات تصل 224 غيغابتالثانية,"أسرع بـ100 مرة!.. تقنية ""لاي فاي"" المتقدمة ستحل محل ""واي فاي"" طور المعهد الكوري الجنوبي للعلوم والتكنولوجيات المتقدمة تقنية Li-Fi للاتصالات اللاسلكية باستخدام الضوء المرئي في نطاق 400-800 تيراهرتز، محققة سرعات تصل إلى 224 غيغابت/الثانية.",أسرع بـ100 مرة تقنية لاي فاي المتقدمة ستحل محل واي فاي طور المعهد الكوري الجنوبي للعلوم والتكنولوجيات المتقدمة تقنية lifi للاتصالات اللاسلكية باستخدام الضوء المرئي نطاق 400800 تيراهرتز محققة سرعات تصل 224 غيغابتالثانية,تكنولوجيا
rt,"ظاهرة جيولوجية نادرة .. رصد ""زلزال بطيء"" تحت المحيط!","في سابقة علمية غير مسبوقة، نجح فريق من العلماء بجامعة تكساس في أوستن في رصد ظاهرة جيولوجية نادرة تعرف باسم ""الزلزال البطيء"" أثناء حدوثها في أعماق المحيط الهادئ.",https://arabic.rt.com/technology/1688192-%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D8%AC%D9%8A%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A9-%D9%86%D8%A7%D8%AF%D8%B1%D8%A9-%D8%B1%D8%B5%D8%AF-%D8%B2%D9%84%D8%B2%D8%A7%D9%84-%D8%A8%D8%B7%D9%8A%D8%A1-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D9%8A%D8%B7/,"Mon, 30 Jun 2025 11:01:25 +0000",2025-06-30T15:19:26.260660,ظاهرة جيولوجية نادرة رصد زلزال بطيء المحيط,سابقة علمية مسبوقة نجح فريق العلماء بجامعة تكساس أوستن رصد ظاهرة جيولوجية نادرة تعرف باسم الزلزال البطيء أثناء حدوثها أعماق المحيط الهادئ,"ظاهرة جيولوجية نادرة .. رصد ""زلزال بطيء"" تحت المحيط! في سابقة علمية غير مسبوقة، نجح فريق من العلماء بجامعة تكساس في أوستن في رصد ظاهرة جيولوجية نادرة تعرف باسم ""الزلزال البطيء"" أثناء حدوثها في أعماق المحيط الهادئ.",ظاهرة جيولوجية نادرة رصد زلزال بطيء المحيط سابقة علمية مسبوقة نجح فريق العلماء بجامعة تكساس أوستن رصد ظاهرة جيولوجية نادرة تعرف باسم الزلزال البطيء أثناء حدوثها أعماق المحيط الهادئ,تكنولوجيا
rt,بيسكوف يرد على سؤال بشأن الجولة الثالثة من المفاوضات الروسية الأوكرانية,قال المتحدث الرسمي باسم الكرملين دميتري بيسكوف إن موعد الجولة الثالثة من المفاوضات الروسية الأوكرانية سيتضح قريبا.,https://arabic.rt.com/world/1688203-%D8%A8%D9%8A%D8%B3%D9%83%D9%88%D9%81-%D9%8A%D8%B1%D8%AF-%D8%B9%D9%84%D9%89-%D8%B3%D8%A4%D8%A7%D9%84-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%AC%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%81%D8%A7%D9%88%D8%B6%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9/,"Mon, 30 Jun 2025 11:01:01 +0000",2025-06-30T15:19:26.260660,بيسكوف يرد سؤال بشأن الجولة الثالثة المفاوضات الروسية الأوكرانية,قال المتحدث الرسمي باسم الكرملين دميتري بيسكوف موعد الجولة الثالثة المفاوضات الروسية الأوكرانية سيتضح قريبا,بيسكوف يرد على سؤال بشأن الجولة الثالثة من المفاوضات الروسية الأوكرانية قال المتحدث الرسمي باسم الكرملين دميتري بيسكوف إن موعد الجولة الثالثة من المفاوضات الروسية الأوكرانية سيتضح قريبا.,بيسكوف يرد سؤال بشأن الجولة الثالثة المفاوضات الروسية الأوكرانية قال المتحدث الرسمي باسم الكرملين دميتري بيسكوف موعد الجولة الثالثة المفاوضات الروسية الأوكرانية سيتضح قريبا,سياسة
rt,"ألمانيا وفرنسا وبريطانيا تندد بما سمتها ""تهديدات إيران"" بحق غروسي","نددت ألمانيا وفرنسا وبريطانيا في بيان، بما سمتها ""تهديدات إيران"" بحق مدير عام الوكالة الدولية للطاقة الذرية رافييل غروسي، مجددة دعمها للوكالة.",https://arabic.rt.com/world/1688189-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%88%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A7-%D8%AA%D9%86%D8%AF%D8%AF-%D8%A8%D9%85%D8%A7-%D8%B3%D9%85%D8%AA%D9%87%D8%A7-%D8%AA%D9%87%D8%AF%D9%8A%D8%AF%D8%A7%D8%AA-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%A8%D8%AD%D9%82-%D8%BA%D8%B1%D9%88%D8%B3%D9%8A/,"Mon, 30 Jun 2025 11:00:30 +0000",2025-06-30T15:19:26.260660,ألمانيا وفرنسا وبريطانيا تندد سمتها تهديدات إيران بحق غروسي,نددت ألمانيا وفرنسا وبريطانيا بيان سمتها تهديدات إيران بحق مدير عام الوكالة الدولية للطاقة الذرية رافييل غروسي مجددة دعمها للوكالة,"ألمانيا وفرنسا وبريطانيا تندد بما سمتها ""تهديدات إيران"" بحق غروسي نددت ألمانيا وفرنسا وبريطانيا في بيان، بما سمتها ""تهديدات إيران"" بحق مدير عام الوكالة الدولية للطاقة الذرية رافييل غروسي، مجددة دعمها للوكالة.",ألمانيا وفرنسا وبريطانيا تندد سمتها تهديدات إيران بحق غروسي نددت ألمانيا وفرنسا وبريطانيا بيان سمتها تهديدات إيران بحق مدير عام الوكالة الدولية للطاقة الذرية رافييل غروسي مجددة دعمها للوكالة,سياسة
rt,سفير أمريكا يتوقع تسوية العقوبات على تركيا هذا العام,قال سفير أمريكا لدى تركيا إنه يتوقع أن يتمكن الرئيسان الأمريكي دونالد ترامب والتركي رجب طيب أردوغان من تسوية مسألة العقوبات ذات الصلة بالدفاع المفروضة على تركيا بحلول نهاية العام.,https://arabic.rt.com/world/1688197-%D8%B3%D9%81%D9%8A%D8%B1-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D9%8A%D8%AA%D9%88%D9%82%D8%B9-%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%A8%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D9%85/,"Mon, 30 Jun 2025 10:56:56 +0000",2025-06-30T15:19:26.260660,سفير أمريكا يتوقع تسوية العقوبات تركيا العام,قال سفير أمريكا تركيا يتوقع يتمكن الرئيسان الأمريكي دونالد ترامب والتركي رجب طيب أردوغان تسوية مسألة العقوبات الصلة بالدفاع المفروضة تركيا بحلول نهاية العام,سفير أمريكا يتوقع تسوية العقوبات على تركيا هذا العام قال سفير أمريكا لدى تركيا إنه يتوقع أن يتمكن الرئيسان الأمريكي دونالد ترامب والتركي رجب طيب أردوغان من تسوية مسألة العقوبات ذات الصلة بالدفاع المفروضة على تركيا بحلول نهاية العام.,سفير أمريكا يتوقع تسوية العقوبات تركيا العام قال سفير أمريكا تركيا يتوقع يتمكن الرئيسان الأمريكي دونالد ترامب والتركي رجب طيب أردوغان تسوية مسألة العقوبات الصلة بالدفاع المفروضة تركيا بحلول نهاية العام,سياسة
rt,مكغفرن: سياسات الناتو الاستفزازية جعلت روسيا أقوى وأكثر استقلالا,"اعتبر المحلل السابق في وكالة الاستخبارات المركزية الأمريكية راي مكغفرن أن حلف ""الناتو"" ساهم بنفسه في دفع روسيا نحو اتباع سياسة مستقلة وقائمة على الاكتفاء الذاتي.",https://arabic.rt.com/world/1688175-%D9%85%D9%83%D8%BA%D9%81%D8%B1%D9%86-%D8%B3%D9%8A%D8%A7%D8%B3%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D9%88-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%81%D8%B2%D8%A7%D8%B2%D9%8A%D8%A9-%D8%AC%D8%B9%D9%84%D8%AA-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%A3%D9%82%D9%88%D9%89-%D9%88%D8%A3%D9%83%D8%AB%D8%B1-%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84%D8%A7/,"Mon, 30 Jun 2025 10:41:48 +0000",2025-06-30T15:19:26.260660,مكغفرن سياسات الناتو الاستفزازية جعلت روسيا أقوى وأكثر استقلالا,اعتبر المحلل السابق وكالة الاستخبارات المركزية الأمريكية راي مكغفرن حلف الناتو ساهم بنفسه دفع روسيا اتباع سياسة مستقلة وقائمة الاكتفاء الذاتي,"مكغفرن: سياسات الناتو الاستفزازية جعلت روسيا أقوى وأكثر استقلالا اعتبر المحلل السابق في وكالة الاستخبارات المركزية الأمريكية راي مكغفرن أن حلف ""الناتو"" ساهم بنفسه في دفع روسيا نحو اتباع سياسة مستقلة وقائمة على الاكتفاء الذاتي.",مكغفرن سياسات الناتو الاستفزازية جعلت روسيا أقوى وأكثر استقلالا اعتبر المحلل السابق وكالة الاستخبارات المركزية الأمريكية راي مكغفرن حلف الناتو ساهم بنفسه دفع روسيا اتباع سياسة مستقلة وقائمة الاكتفاء الذاتي,سياسة
rt,روسيا تختبر سلاحها الليزري الجديد لمكافحة الدرونات (فيديو),ذكرت وسائل إعلام روسية أن العسكريين الروس بدأوا باستخدام منظومة دفاع جوي جديدة تعتمد على الليزر لتدمير الدرونات الأوكرانية في العملية العسكرية الخاصة.,https://arabic.rt.com/technology/1688176-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%AE%D8%AA%D8%A8%D8%B1-%D8%B3%D9%84%D8%A7%D8%AD%D9%87%D8%A7-%D8%A7%D9%84%D9%84%D9%8A%D8%B2%D8%B1%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%84%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%AF%D8%B1%D9%88%D9%86%D8%A7%D8%AA-%D9%81%D9%8A%D8%AF%D9%8A%D9%88/,"Mon, 30 Jun 2025 10:39:01 +0000",2025-06-30T15:19:26.260660,روسيا تختبر سلاحها الليزري الجديد لمكافحة الدرونات فيديو,ذكرت وسائل إعلام روسية العسكريين الروس بدأوا باستخدام منظومة دفاع جوي جديدة تعتمد الليزر لتدمير الدرونات الأوكرانية العملية العسكرية الخاصة,روسيا تختبر سلاحها الليزري الجديد لمكافحة الدرونات (فيديو) ذكرت وسائل إعلام روسية أن العسكريين الروس بدأوا باستخدام منظومة دفاع جوي جديدة تعتمد على الليزر لتدمير الدرونات الأوكرانية في العملية العسكرية الخاصة.,روسيا تختبر سلاحها الليزري الجديد لمكافحة الدرونات فيديو ذكرت وسائل إعلام روسية العسكريين الروس بدأوا باستخدام منظومة دفاع جوي جديدة تعتمد الليزر لتدمير الدرونات الأوكرانية العملية العسكرية الخاصة,تكنولوجيا
rt,لامين جمال يشعل الجدل مجددا بظهوره رفقة فتيات على يخت فاخر في البحر (صور),أثار النجم الشاب لنادي برشلونة لامين جمال البالغ من العمر 17 عاما جدلا واسعا خلال إجازته الصيفية في جزيرة إيبيزا الإسبانية.,https://arabic.rt.com/sport/1688187-%D9%84%D8%A7%D9%85%D9%8A%D9%86-%D8%AC%D9%85%D8%A7%D9%84-%D9%8A%D8%B4%D8%B9%D9%84-%D8%A7%D9%84%D8%AC%D8%AF%D9%84-%D9%85%D8%AC%D8%AF%D8%AF%D8%A7-%D8%A8%D8%B8%D9%87%D9%88%D8%B1%D9%87-%D8%B1%D9%81%D9%82%D8%A9-%D9%81%D8%AA%D9%8A%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%8A%D8%AE%D8%AA-%D9%81%D8%A7%D8%AE%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%B5%D9%88%D8%B1/,"Mon, 30 Jun 2025 10:38:11 +0000",2025-06-30T15:19:26.260660,لامين جمال يشعل الجدل مجددا بظهوره رفقة فتيات يخت فاخر البحر صور,أثار النجم الشاب لنادي برشلونة لامين جمال البالغ العمر 17 عاما جدلا واسعا خلال إجازته الصيفية جزيرة إيبيزا الإسبانية,لامين جمال يشعل الجدل مجددا بظهوره رفقة فتيات على يخت فاخر في البحر (صور) أثار النجم الشاب لنادي برشلونة لامين جمال البالغ من العمر 17 عاما جدلا واسعا خلال إجازته الصيفية في جزيرة إيبيزا الإسبانية.,لامين جمال يشعل الجدل مجددا بظهوره رفقة فتيات يخت فاخر البحر صور أثار النجم الشاب لنادي برشلونة لامين جمال البالغ العمر 17 عاما جدلا واسعا خلال إجازته الصيفية جزيرة إيبيزا الإسبانية,اجتماعي
rt,موسكو تأسف لإلغاء باكو فعاليات مشتركة وتؤكد أولوية العلاقات الثنائية,"أعرب الكرملين عن أسفه لقرار أذربيجان إلغاء فعاليات مرتبطة بروسيا، وذلك ردا على اعتقال عناصر من الجالية الأذرية في يكاترينبورغ.",https://arabic.rt.com/world/1688184-%D9%85%D9%88%D8%B3%D9%83%D9%88-%D8%AA%D8%A3%D8%B3%D9%81-%D9%84%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D8%A8%D8%A7%D9%83%D9%88-%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%85%D8%B4%D8%AA%D8%B1%D9%83%D8%A9-%D9%88%D8%AA%D8%A4%D9%83%D8%AF-%D8%A3%D9%88%D9%84%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%AB%D9%86%D8%A7%D8%A6%D9%8A%D8%A9/,"Mon, 30 Jun 2025 10:37:38 +0000",2025-06-30T15:19:26.260660,موسكو تأسف لإلغاء باكو فعاليات مشتركة وتؤكد أولوية العلاقات الثنائية,أعرب الكرملين أسفه لقرار أذربيجان إلغاء فعاليات مرتبطة بروسيا وذلك ردا اعتقال عناصر الجالية الأذرية يكاترينبورغ,"موسكو تأسف لإلغاء باكو فعاليات مشتركة وتؤكد أولوية العلاقات الثنائية أعرب الكرملين عن أسفه لقرار أذربيجان إلغاء فعاليات مرتبطة بروسيا، وذلك ردا على اعتقال عناصر من الجالية الأذرية في يكاترينبورغ.",موسكو تأسف لإلغاء باكو فعاليات مشتركة وتؤكد أولوية العلاقات الثنائية أعرب الكرملين أسفه لقرار أذربيجان إلغاء فعاليات مرتبطة بروسيا وذلك ردا اعتقال عناصر الجالية الأذرية يكاترينبورغ,سياسة
rt,روسيا تطلق إجراءات اختبارية لتسهيل دخول السياح الأجانب عبر حدودها من دون تأشيرة,"بدأت روسيا في 30 يونيو باختبار إجراءات تجريبية تسمح للأجانب القادمين إليها في إطار النظام الذي لا يتطلب تأشيرة (بدون فيزا)، بالتسجيل المسبق قبل وصولهم إلى الحدود.",https://arabic.rt.com/russia/1688129-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B7%D9%84%D9%82-%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D8%AA%D8%B3%D9%87%D9%8A%D9%84-%D8%AF%D8%AE%D9%88%D9%84-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD-%D8%A7%D9%84%D8%A3%D8%AC%D8%A7%D9%86%D8%A8-%D8%B9%D8%A8%D8%B1-%D8%AD%D8%AF%D9%88%D8%AF%D9%87%D8%A7-%D9%85%D9%86-%D8%AF%D9%88%D9%86-%D8%AA%D8%A3%D8%B4%D9%8A%D8%B1%D8%A9/,"Mon, 30 Jun 2025 10:33:02 +0000",2025-06-30T15:19:26.260660,روسيا تطلق إجراءات اختبارية لتسهيل دخول السياح الأجانب عبر حدودها تأشيرة,بدأت روسيا 30 باختبار إجراءات تجريبية تسمح للأجانب القادمين إليها إطار النظام يتطلب تأشيرة بدون فيزا بالتسجيل المسبق وصولهم الحدود,"روسيا تطلق إجراءات اختبارية لتسهيل دخول السياح الأجانب عبر حدودها من دون تأشيرة بدأت روسيا في 30 يونيو باختبار إجراءات تجريبية تسمح للأجانب القادمين إليها في إطار النظام الذي لا يتطلب تأشيرة (بدون فيزا)، بالتسجيل المسبق قبل وصولهم إلى الحدود.",روسيا تطلق إجراءات اختبارية لتسهيل دخول السياح الأجانب عبر حدودها تأشيرة بدأت روسيا 30 باختبار إجراءات تجريبية تسمح للأجانب القادمين إليها إطار النظام يتطلب تأشيرة بدون فيزا بالتسجيل المسبق وصولهم الحدود,سياسة
rt,المحكمة الجنائية الدولية تجدد مطالبتها للسلطات الليبية باعتقال أسامة نجيم,"جددت المحكمة الجنائية الدولية دعوتها للسلطات الليبية بالتعاون في تنفيذ مذكرة التوقيف الدولية بحق أسامة نجيم، وذلك على خلفية ارتكابه انتهاكات جسيمة داخل سجن معيتيقة في طرابلس.",https://arabic.rt.com/middle_east/1688179-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D8%AA%D8%AC%D8%AF%D8%AF-%D9%85%D8%B7%D8%A7%D9%84%D8%A8%D8%AA%D9%87%D8%A7-%D9%84%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B9%D8%AA%D9%82%D8%A7%D9%84-%D8%A3%D8%B3%D8%A7%D9%85%D8%A9-%D9%86%D8%AC%D9%8A%D9%85/,"Mon, 30 Jun 2025 10:26:39 +0000",2025-06-30T15:19:26.260660,المحكمة الجنائية الدولية تجدد مطالبتها للسلطات الليبية باعتقال أسامة نجيم,جددت المحكمة الجنائية الدولية دعوتها للسلطات الليبية بالتعاون تنفيذ مذكرة التوقيف الدولية بحق أسامة نجيم وذلك خلفية ارتكابه انتهاكات جسيمة داخل سجن معيتيقة طرابلس,"المحكمة الجنائية الدولية تجدد مطالبتها للسلطات الليبية باعتقال أسامة نجيم جددت المحكمة الجنائية الدولية دعوتها للسلطات الليبية بالتعاون في تنفيذ مذكرة التوقيف الدولية بحق أسامة نجيم، وذلك على خلفية ارتكابه انتهاكات جسيمة داخل سجن معيتيقة في طرابلس.",المحكمة الجنائية الدولية تجدد مطالبتها للسلطات الليبية باعتقال أسامة نجيم جددت المحكمة الجنائية الدولية دعوتها للسلطات الليبية بالتعاون تنفيذ مذكرة التوقيف الدولية بحق أسامة نجيم وذلك خلفية ارتكابه انتهاكات جسيمة داخل سجن معيتيقة طرابلس,سياسة
